,word1,word2,freq
469,어린이,호응,3
470,위수,제품,3
471,제품,활성,3
472,분말,제품,3
473,어린이,형태,3
474,제약,제품,3
475,성장기,제품,3
476,제품,확인,3
477,브랜드,출시,3
478,기식,어린이,3
479,어린이,황기,3
480,어린이,황기추출물등복합물,3
481,과학,출시,3
482,검증,어린이,3
483,성장기,어린이,3
484,신뢰,제품,3
485,점수,제품,3
486,과학,제품,3
487,중요,출시,3
488,제품,후성,3
489,분말,출시,3
490,어린이,제약,3
491,성장기,출시,3
492,유의,출시,3
493,단백질,제품,3
494,점수,출시,3
495,어린이,후성,3
496,시장,출시,3
497,안전,출시,3
498,주간,출시,3
499,어린이,함유,3
500,신장,출시,3
501,개선,출시,3
502,제품,조절,3
503,제품,함유,3
504,제품,주간,3
505,제품,중요,3
506,제품,증가,3
507,딸기,출시,3
508,건강,출시,3
509,제품,한방,3
510,제품,차별,3
511,제품,최근,3
512,제품,최초,3
513,제품,추출물,3
514,제품,출시,3
515,제품,편의,3
516,제품,학교,3
517,어린이,제품,3
518,어린이,조절,3
519,어린이,한방,3
520,제품,형태,3
521,어린이,학교,3
522,제약,출시,3
523,어린이,표준편차,3
524,어린이,편의,3
525,어린이,출시,3
526,어린이,추출물,3
527,어린이,최초,3
528,어린이,최근,3
529,매니저,어린이,3
530,딸기,제품,3
531,어린이,차별,3
532,제품,호응,3
533,어린이,증가,3
534,어린이,중요,3
535,어린이,주간,3
536,위수,출시,3
537,소비자,제품,3
538,검증,제품,3
539,유통,제품,3
540,어린이,재배포,3
541,어린이,장판,3
542,기식,제품,3
543,복합,출시,3
544,시장,제품,3
545,조절,출시,3
546,매니저,출시,3
547,저작권자,제품,3
548,단백질,출시,3
549,증가,출시,3
550,병원,어린이,3
551,신뢰,출시,3
552,기식,출시,3
553,의학,출시,3
554,단백질,어린이,3
555,과학,어린이,3
556,사진,어린이,3
557,분말,어린이,3
558,재배포,출시,3
559,기자,출시,3
560,어린이,장은영,3
561,소비자,어린이,3
562,안전,어린이,3
563,차별,출시,3
564,원료,제품,3
565,식품,출시,3
566,김영주,출시,3
567,결과,어린이,3
568,저작권자,출시,3
569,건강,어린이,3
570,유의,제품,3
571,이동,출시,3
572,안전,제품,3
573,어린이,저작권자,3
574,어린이,점수,3
575,매니저,제품,3
576,식품,제품,3
577,검증,출시,3
578,식약처,어린이,3
579,딸기,어린이,3
580,개선,어린이,3
581,단백질,성장기,2
582,단백질,소비자,2
583,원료,추출물,2
584,단백질,승인,2
585,복합,장건,2
586,단백질,시장,2
587,단백질,연구,2
588,단백질,분말,2
589,김호곤,편의,2
590,김영주,딸기,2
591,김영주,매니저,2
592,단백질,단신,2
593,단백질,원료,2
594,단백질,위수,2
595,김영주,단백질,2
596,단백질,브랜드,2
597,단백질,섭취,2
598,단백질,무단전재,2
599,단백질,매니저,2
600,단백질,딸기,2
601,김영주,대표,2
602,단백질,사진,2
603,김영주,김호곤,2
604,기자,후성,2
605,복합,제약,2
606,복합,점수,2
607,김호곤,황기,2
608,복합,장은영,2
609,복합,장판,2
610,단백질,용법,2
611,복합,재배포,2
612,기자,황기추출물등복합물,2
613,단백질,복용,2
614,단백질,아이,2
615,단백질,복합,2
616,단백질,요인,2
617,복합,저작권자,2
618,단백질,대표,2
619,단백질,우유,2
620,단백질,유의,2
621,단백질,병원,2
622,단백질,신장,2
623,단백질,물질,2
624,김영주,무단전재,2
625,단백질,신문,2
626,김호곤,함유,2
627,단백질,신뢰,2
628,김영주,대리,2
629,김영주,단신,2
630,기자,황기,2
631,단백질,식품,2
632,단백질,식약처,2
633,단백질,안전,2
634,단백질,대리,2
635,복합,황기,2
636,김영주,물질,2
637,위수,함유,2
638,김호곤,단백질,2
639,김영주,후성,2
640,복합,추출물,2
641,김영주,황기추출물등복합물,2
642,김영주,황기,2
643,김영주,활성,2
644,복합,최초,2
645,김영주,확인,2
646,김영주,호응,2
647,김영주,형태,2
648,복합,최근,2
649,김영주,함유,2
650,김영주,한방,2
651,김영주,학교,2
652,원료,황기,2
653,김영주,표준편차,2
654,김영주,편의,2
655,복합,차별,2
656,복합,증가,2
657,복합,중요,2
658,김영주,추출물,2
659,신뢰,함유,2
660,복합,편의,2
661,김호곤,추출물,2
662,김호곤,인정,2
663,복합,활성,2
664,복합,확인,2
665,김호곤,안전,2
666,복합,호응,2
667,복합,형태,2
668,김호곤,아이,2
669,복합,함유,2
670,김호곤,신장,2
671,복합,황기추출물등복합물,2
672,복합,한방,2
673,단백질,의학,2
674,복합,후성,2
675,분말,섭취,2
676,복합,학교,2
677,김호곤,섭취,2
678,신뢰,황기,2
679,위수,추출물,2
680,김호곤,복합,2
681,위수,인정,2
682,위수,편의,2
683,복합,표준편차,2
684,김영주,최초,2
685,김영주,최근,2
686,김영주,차별,2
687,김영주,증가,2
688,김영주,아이,2
689,김영주,신장,2
690,김영주,신문,2
691,김영주,신뢰,2
692,김영주,식품,2
693,김영주,식약처,2
694,김영주,시장,2
695,김영주,승인,2
696,김영주,소비자,2
697,김영주,성장기,2
698,김영주,섭취,2
699,김영주,사진,2
700,김영주,브랜드,2
701,김영주,분말,2
702,김영주,복합,2
703,김영주,복용,2
704,복합,주간,2
705,원료,함유,2
706,김영주,병원,2
707,복합,조절,2
708,원료,편의,2
709,김영주,안전,2
710,김영주,연구,2
711,김영주,요인,2
712,김영주,장건,2
713,김영주,중요,2
714,김영주,주간,2
715,김영주,조절,2
716,김영주,제약,2
717,김영주,점수,2
718,김영주,저작권자,2
719,김영주,재배포,2
720,김영주,장판,2
721,김영주,장은영,2
722,김영주,입증,2
723,김영주,용법,2
724,김영주,인체적용시험,2
725,김영주,인정,2
726,김영주,이동,2
727,김영주,의학,2
728,김영주,유통,2
729,김영주,유의,2
730,김영주,위수,2
731,김영주,원료,2
732,김영주,우유,2
733,단백질,유통,2
734,신장,요인,2
735,단백질,이동,2
736,안전,저작권자,2
737,안전,제약,2
738,안전,조절,2
739,안전,주간,2
740,안전,중요,2
741,안전,증가,2
742,안전,차별,2
743,안전,최근,2
744,안전,최초,2
745,매니저,인정,2
746,안전,추출물,2
747,안전,편의,2
748,안전,표준편차,2
749,안전,학교,2
750,안전,한방,2
751,안전,함유,2
752,안전,점수,2
753,안전,재배포,2
754,안전,용법,2
755,안전,장판,2
756,안전,원료,2
757,안전,위수,2
758,매니저,황기,2
759,안전,유의,2
760,안전,유통,2
761,안전,의학,2
762,안전,이동,2
763,매니저,함유,2
764,안전,인정,2
765,안전,인체적용시험,2
766,안전,입증,2
767,매니저,편의,2
768,매니저,추출물,2
769,안전,장건,2
770,안전,장은영,2
771,안전,형태,2
772,안전,호응,2
773,안전,확인,2
774,매니저,안전,2
775,병원,신장,2
776,병원,아이,2
777,병원,안전,2
778,신장,추출물,2
779,연구,인정,2
780,신장,최초,2
781,딸기,섭취,2
782,신장,최근,2
783,신장,차별,2
784,신장,증가,2
785,딸기,복합,2
786,신장,중요,2
787,신장,주간,2
788,신장,조절,2
789,병원,인정,2
790,딸기,신장,2
791,딸기,아이,2
792,딸기,안전,2
793,매니저,섭취,2
794,매니저,아이,2
795,매니저,신장,2
796,안전,활성,2
797,안전,황기,2
798,안전,황기추출물등복합물,2
799,안전,후성,2
800,매니저,복합,2
801,신장,편의,2
802,딸기,황기,2
803,딸기,함유,2
804,딸기,편의,2
805,딸기,추출물,2
806,딸기,인정,2
807,신장,표준편차,2
808,안전,우유,2
809,안전,요인,2
810,신장,제약,2
811,아이,원료,2
812,물질,추출물,2
813,아이,위수,2
814,아이,유의,2
815,아이,유통,2
816,아이,의학,2
817,아이,이동,2
818,아이,인정,2
819,아이,인체적용시험,2
820,아이,입증,2
821,아이,장건,2
822,아이,장은영,2
823,아이,장판,2
824,아이,재배포,2
825,아이,저작권자,2
826,아이,점수,2
827,물질,편의,2
828,아이,우유,2
829,무단전재,복합,2
830,아이,용법,2
831,신장,함유,2
832,신장,형태,2
833,신장,호응,2
834,병원,섭취,2
835,신장,확인,2
836,신장,활성,2
837,신장,황기,2
838,병원,복합,2
839,신장,황기추출물등복합물,2
840,신장,후성,2
841,물질,황기,2
842,아이,안전,2
843,아이,연구,2
844,아이,요인,2
845,물질,함유,2
846,아이,제약,2
847,물질,인정,2
848,아이,조절,2
849,아이,주간,2
850,아이,활성,2
851,아이,황기,2
852,아이,황기추출물등복합물,2
853,물질,복합,2
854,아이,후성,2
855,무단전재,황기,2
856,무단전재,함유,2
857,무단전재,편의,2
858,무단전재,추출물,2
859,무단전재,인정,2
860,무단전재,안전,2
861,무단전재,아이,2
862,무단전재,신장,2
863,무단전재,섭취,2
864,안전,연구,2
865,물질,섭취,2
866,아이,확인,2
867,아이,호응,2
868,물질,안전,2
869,아이,중요,2
870,아이,증가,2
871,아이,차별,2
872,아이,최근,2
873,아이,최초,2
874,아이,추출물,2
875,물질,아이,2
876,아이,형태,2
877,물질,신장,2
878,아이,편의,2
879,아이,표준편차,2
880,아이,학교,2
881,아이,한방,2
882,아이,함유,2
883,대표,황기,2
884,신장,점수,2
885,단백질,인정,2
886,복합,신뢰,2
887,복합,신장,2
888,복합,아이,2
889,단신,안전,2
890,단신,아이,2
891,단신,신장,2
892,우유,황기,2
893,복합,안전,2
894,복합,연구,2
895,복합,요인,2
896,신문,신장,2
897,복합,우유,2
898,단신,섭취,2
899,원료,인정,2
900,복합,원료,2
901,복합,위수,2
902,복합,신문,2
903,우유,함유,2
904,단신,편의,2
905,복합,식품,2
906,신문,안전,2
907,복용,황기,2
908,신문,아이,2
909,복합,분말,2
910,복합,브랜드,2
911,복합,사진,2
912,복합,섭취,2
913,복합,성장기,2
914,복합,소비자,2
915,복합,승인,2
916,우유,추출물,2
917,단신,인정,2
918,우유,편의,2
919,복합,시장,2
920,복합,식약처,2
921,단신,복합,2
922,복합,유의,2
923,복합,유통,2
924,복합,의학,2
925,단백질,최근,2
926,단백질,차별,2
927,단백질,증가,2
928,단백질,중요,2
929,단백질,주간,2
930,단백질,조절,2
931,단백질,제약,2
932,단백질,점수,2
933,단백질,저작권자,2
934,단백질,재배포,2
935,단백질,장판,2
936,단백질,장은영,2
937,단백질,장건,2
938,단백질,입증,2
939,단백질,인체적용시험,2
940,단백질,최초,2
941,단백질,추출물,2
942,단백질,편의,2
943,단백질,황기,2
944,복합,이동,2
945,복합,인정,2
946,복합,인체적용시험,2
947,복합,입증,2
948,단백질,후성,2
949,단백질,황기추출물등복합물,2
950,단백질,활성,2
951,단백질,표준편차,2
952,단백질,확인,2
953,단백질,호응,2
954,단백질,형태,2
955,단백질,함유,2
956,단백질,한방,2
957,단백질,학교,2
958,단신,추출물,2
959,복용,함유,2
960,신장,저작권자,2
961,신장,유의,2
962,대표,인정,2
963,신장,원료,2
964,병원,추출물,2
965,병원,편의,2
966,신장,우유,2
967,신장,용법,2
968,요인,인정,2
969,기자,확인,2
970,병원,함유,2
971,신장,연구,2
972,대표,안전,2
973,대표,아이,2
974,대표,신장,2
975,신장,안전,2
976,병원,황기,2
977,신장,위수,2
978,신장,유통,2
979,단신,함유,2
980,신장,의학,2
981,대표,함유,2
982,신장,재배포,2
983,신장,장판,2
984,신장,장은영,2
985,대표,편의,2
986,대표,추출물,2
987,연구,추출물,2
988,연구,편의,2
989,신장,장건,2
990,신장,입증,2
991,신장,인체적용시험,2
992,연구,함유,2
993,신장,인정,2
994,신장,이동,2
995,연구,황기,2
996,신장,아이,2
997,복용,복합,2
998,대표,섭취,2
999,신문,황기,2
1000,복용,인정,2
1001,대리,안전,2
1002,대리,아이,2
1003,대리,신장,2
1004,용법,추출물,2
1005,용법,편의,2
1006,대리,섭취,2
1007,용법,함유,2
1008,신문,인정,2
1009,대리,복합,2
1010,용법,황기,2
1011,복용,추출물,2
1012,복용,편의,2
1013,단신,황기,2
1014,우유,인정,2
1015,대리,인정,2
1016,용법,인정,2
1017,신문,추출물,2
1018,요인,함유,2
1019,대표,복합,2
1020,복용,섭취,2
1021,요인,추출물,2
1022,요인,편의,2
1023,대리,황기,2
1024,신문,함유,2
1025,대리,함유,2
1026,복용,안전,2
1027,신문,편의,2
1028,대리,편의,2
1029,대리,추출물,2
1030,요인,황기,2
1031,복용,신장,2
1032,복용,아이,2
1033,기자,활성,2
1034,복합,용법,2
1035,기자,호응,2
1036,결과,추출물,2
1037,섭취,황기,2
1038,섭취,황기추출물등복합물,2
1039,섭취,후성,2
1040,결과,안전,2
1041,결과,아이,2
1042,결과,신장,2
1043,재배포,추출물,2
1044,결과,섭취,2
1045,재배포,편의,2
1046,결과,복합,2
1047,재배포,함유,2
1048,재배포,황기,2
1049,결과,단백질,2
1050,결과,김영주,2
1051,결과,기자,2
1052,섭취,활성,2
1053,섭취,확인,2
1054,장판,황기,2
1055,섭취,편의,2
1056,섭취,차별,2
1057,섭취,최근,2
1058,섭취,최초,2
1059,섭취,추출물,2
1060,장판,추출물,2
1061,장판,편의,2
1062,섭취,표준편차,2
1063,섭취,호응,2
1064,섭취,학교,2
1065,장판,함유,2
1066,섭취,한방,2
1067,섭취,함유,2
1068,섭취,형태,2
1069,결과,인정,2
1070,검증,황기,2
1071,저작권자,추출물,2
1072,검증,함유,2
1073,성장기,안전,2
1074,검증,기자,2
1075,제약,함유,2
1076,성장기,신장,2
1077,성장기,아이,2
1078,제약,황기,2
1079,건강,황기,2
1080,건강,함유,2
1081,검증,단백질,2
1082,건강,편의,2
1083,건강,추출물,2
1084,건강,인정,2
1085,식약처,안전,2
1086,조절,추출물,2
1087,건강,안전,2
1088,검증,김영주,2
1089,제약,편의,2
1090,저작권자,편의,2
1091,점수,편의,2
1092,검증,편의,2
1093,검증,추출물,2
1094,저작권자,함유,2
1095,저작권자,황기,2
1096,검증,인정,2
1097,점수,추출물,2
1098,검증,안전,2
1099,제약,추출물,2
1100,검증,아이,2
1101,검증,신장,2
1102,점수,함유,2
1103,점수,황기,2
1104,검증,섭취,2
1105,검증,복합,2
1106,섭취,증가,2
1107,결과,편의,2
1108,건강,신장,2
1109,섭취,중요,2
1110,섭취,승인,2
1111,기자,형태,2
1112,장건,추출물,2
1113,장건,편의,2
1114,섭취,시장,2
1115,섭취,식약처,2
1116,결합,인정,2
1117,섭취,식품,2
1118,장건,함유,2
1119,섭취,신뢰,2
1120,섭취,신문,2
1121,섭취,신장,2
1122,섭취,아이,2
1123,장건,황기,2
1124,섭취,안전,2
1125,섭취,소비자,2
1126,섭취,성장기,2
1127,식약처,인정,2
1128,사진,추출물,2
1129,입증,추출물,2
1130,입증,편의,2
1131,경희대,단백질,2
1132,경희대,김영주,2
1133,경희대,기자,2
1134,입증,함유,2
1135,사진,편의,2
1136,사진,황기,2
1137,결합,황기,2
1138,입증,황기,2
1139,결합,함유,2
1140,사진,함유,2
1141,결합,편의,2
1142,결합,추출물,2
1143,결합,안전,2
1144,결합,아이,2
1145,결합,신장,2
1146,섭취,저작권자,2
1147,결합,단백질,2
1148,섭취,장은영,2
1149,결합,김영주,2
1150,결합,기자,2
1151,섭취,장판,2
1152,섭취,재배포,2
1153,장은영,황기,2
1154,섭취,장건,2
1155,섭취,점수,2
1156,섭취,제약,2
1157,결과,황기,2
1158,섭취,조절,2
1159,섭취,주간,2
1160,결과,함유,2
1161,장은영,함유,2
1162,섭취,입증,2
1163,섭취,연구,2
1164,섭취,유의,2
1165,섭취,요인,2
1166,섭취,용법,2
1167,섭취,우유,2
1168,섭취,원료,2
1169,섭취,위수,2
1170,결합,섭취,2
1171,섭취,유통,2
1172,섭취,인체적용시험,2
1173,섭취,의학,2
1174,결합,복합,2
1175,섭취,이동,2
1176,섭취,인정,2
1177,장은영,추출물,2
1178,장은영,편의,2
1179,건강,아이,2
1180,조절,편의,2
1181,경희대,섭취,2
1182,추출물,편의,2
1183,ht042,황기,2
1184,편의,함유,2
1185,편의,형태,2
1186,편의,호응,2
1187,편의,확인,2
1188,ht042,함유,2
1189,편의,활성,2
1190,편의,황기,2
1191,편의,황기추출물등복합물,2
1192,ht042,편의,2
1193,ht042,추출물,2
1194,편의,후성,2
1195,소비자,추출물,2
1196,표준편차,함유,2
1197,소비자,편의,2
1198,편의,한방,2
1199,편의,학교,2
1200,편의,표준편차,2
1201,추출물,호응,2
1202,추출물,학교,2
1203,개발,섭취,2
1204,추출물,한방,2
1205,추출물,함유,2
1206,추출물,형태,2
1207,개발,복합,2
1208,추출물,확인,2
1209,개발,기자,2
1210,추출물,활성,2
1211,추출물,황기,2
1212,추출물,황기추출물등복합물,2
1213,추출물,후성,2
1214,개발,단백질,2
1215,개발,김영주,2
1216,표준편차,황기,2
1217,소비자,함유,2
1218,승인,함유,2
1219,ht042,단백질,2
1220,ht042,섭취,2
1221,함유,후성,2
1222,승인,안전,2
1223,ht042,복합,2
1224,형태,황기,2
1225,호응,황기,2
1226,ht042,김영주,2
1227,함유,황기,2
1228,ht042,기자,2
1229,확인,황기,2
1230,활성,황기,2
1231,승인,인정,2
1232,황기,황기추출물등복합물,2
1233,황기,후성,2
1234,함유,황기추출물등복합물,2
1235,함유,활성,2
1236,학교,함유,2
1237,한방,황기,2
1238,소비자,황기,2
1239,ht042,인정,2
1240,승인,편의,2
1241,학교,황기,2
1242,승인,추출물,2
1243,한방,함유,2
1244,ht042,안전,2
1245,함유,확인,2
1246,ht042,아이,2
